,time,departure,arrival,remain_seat,total_seat,company,grade
0,06 : 20,서울경부,횡성(휴)하행,28,28,(주)동부고속,우등
1,06 : 30,서울경부,횡성(휴)하행,24,28,(주)동부고속,우등
2,07 : 00,서울경부,횡성(휴)하행,10,28,(주)중앙고속,우등
3,07 : 30,서울경부,횡성(휴)하행,31,45,(주)중앙고속,고속
4,08 : 40,서울경부,횡성(휴)하행,1,28,(주)중앙고속,우등
5,09 : 00,서울경부,횡성(휴)하행,0,45,(주)동부고속,고속
6,09 : 30,서울경부,횡성(휴)하행,6,28,(주)동부고속,우등
7,09 : 40,서울경부,횡성(휴)하행,28,45,(주)동부고속,고속
8,10 : 00,서울경부,횡성(휴)하행,3,28,(주)중앙고속,우등
9,10 : 20,서울경부,횡성(휴)하행,23,28,(주)동부고속,우등
10,11 : 20,서울경부,횡성(휴)하행,23,28,(주)중앙고속,우등
11,11 : 20,서울경부,횡성(휴)하행,21,28,(주)동부고속,우등
12,12 : 00,서울경부,횡성(휴)하행,22,28,(주)동부고속,우등
13,12 : 30,서울경부,횡성(휴)하행,32,45,(주)중앙고속,고속
14,13 : 00,서울경부,횡성(휴)하행,24,28,(주)중앙고속,우등
15,13 : 00,서울경부,횡성(휴)하행,25,28,(주)동부고속,우등
16,14 : 00,서울경부,횡성(휴)하행,24,28,(주)동부고속,우등
17,14 : 30,서울경부,횡성(휴)하행,38,45,(주)동부고속,고속
18,14 : 40,서울경부,횡성(휴)하행,15,28,(주)동부고속,우등
19,15 : 00,서울경부,횡성(휴)하행,24,28,(주)동부고속,우등
20,15 : 30,서울경부,횡성(휴)하행,23,28,(주)동부고속,우등
21,15 : 30,서울경부,횡성(휴)하행,38,45,(주)동부고속,고속
22,16 : 00,서울경부,횡성(휴)하행,28,28,(주)중앙고속,우등
23,17 : 10,서울경부,횡성(휴)하행,25,28,(주)동부고속,우등
24,17 : 30,서울경부,횡성(휴)하행,28,28,(주)중앙고속,우등
25,18 : 00,서울경부,횡성(휴)하행,27,28,(주)동부고속,우등
26,18 : 00,서울경부,횡성(휴)하행,23,28,(주)동부고속,우등
27,18 : 30,서울경부,횡성(휴)하행,42,45,(주)중앙고속,고속
28,19 : 00,서울경부,횡성(휴)하행,24,28,(주)중앙고속,우등
29,20 : 00,서울경부,횡성(휴)하행,40,45,(주)동부고속,고속
30,06 : 20,동서울,횡성(휴)하행,18,28,(주)동부고속,우등
31,06 : 45,동서울,횡성(휴)하행,27,28,(주)동부고속,우등
32,07 : 10,동서울,횡성(휴)하행,5,28,(주)중앙고속,우등
33,08 : 00,동서울,횡성(휴)하행,0,28,(주)동부고속,우등
34,08 : 40,동서울,횡성(휴)하행,1,28,(주)중앙고속,우등
35,09 : 20,동서울,횡성(휴)하행,1,28,(주)중앙고속,우등
36,09 : 40,동서울,횡성(휴)하행,7,28,(주)동부고속,고속
37,10 : 00,동서울,횡성(휴)하행,3,28,(주)동부고속,우등
38,10 : 40,동서울,횡성(휴)하행,2,28,(주)중앙고속,우등
39,11 : 20,동서울,횡성(휴)하행,7,28,(주)동부고속,우등
40,11 : 50,동서울,횡성(휴)하행,19,28,(주)동부고속,고속
41,12 : 00,동서울,횡성(휴)하행,3,28,(주)중앙고속,우등
42,12 : 40,동서울,횡성(휴)하행,28,28,(주)동부고속,우등
43,13 : 00,동서울,횡성(휴)하행,20,28,(주)동부고속,우등
44,13 : 10,동서울,횡성(휴)하행,22,28,(주)동부고속,우등
45,14 : 00,동서울,횡성(휴)하행,19,28,(주)중앙고속,우등
46,14 : 40,동서울,횡성(휴)하행,14,28,(주)동부고속,고속
47,16 : 30,동서울,횡성(휴)하행,18,28,(주)중앙고속,우등
48,17 : 00,동서울,횡성(휴)하행,15,28,(주)동부고속,고속
49,17 : 20,동서울,횡성(휴)하행,27,28,(주)동부고속,우등
50,18 : 00,동서울,횡성(휴)하행,23,28,(주)동부고속,우등
51,18 : 10,동서울,횡성(휴)하행,20,28,(주)중앙고속,우등
52,19 : 00,동서울,횡성(휴)하행,28,28,(주)동부고속,우등
53,19 : 50,동서울,횡성(휴)하행,18,28,(주)중앙고속,우등
54,07 : 20,수원,횡성(휴)하행,8,28,(주)동부고속,우등
55,10 : 00,수원,횡성(휴)하행,16,28,(주)동양고속,우등
56,13 : 10,수원,횡성(휴)하행,11,28,(주)동부고속,우등
57,16 : 00,수원,횡성(휴)하행,22,28,(주)동양고속,우등
58,19 : 10,수원,횡성(휴)하행,16,28,(주)동부고속,우등
59,06 : 25,고양백석,횡성(휴)하행,2,45,(주)중앙고속,고속
60,11 : 45,고양백석,횡성(휴)하행,0,28,(주)동부고속,우등
61,17 : 15,고양백석,횡성(휴)하행,16,45,(주)중앙고속,고속
62,06 : 40,대전복합,횡성(휴)하행,16,28,(주)대원고속,우등
63,08 : 40,대전복합,횡성(휴)하행,26,41,(주)대원고속,고속
64,10 : 00,대전복합,횡성(휴)하행,5,28,(주)대원고속,우등
65,11 : 40,대전복합,횡성(휴)하행,20,28,(주)대원고속,우등
66,13 : 20,대전복합,횡성(휴)하행,33,41,(주)대원고속,고속
67,15 : 00,대전복합,횡성(휴)하행,25,28,(주)대원고속,우등
68,16 : 40,대전복합,횡성(휴)하행,27,28,(주)대원고속,우등
69,18 : 00,대전복합,횡성(휴)하행,41,41,(주)대원고속,고속
70,19 : 40,대전복합,횡성(휴)하행,25,28,(주)대원고속,우등
