,time,departure,arrival,remain_seat,total_seat,company,grade
0,05 : 50,센트럴시티(서울),여수,28,28,금호고속(주),우등
1,07 : 30,센트럴시티(서울),여수,8,21,금호고속(주),프리미엄
2,08 : 20,센트럴시티(서울),여수,31,45,(주)천일고속,고속
3,09 : 20,센트럴시티(서울),여수,20,28,금호고속(주),우등
4,10 : 10,센트럴시티(서울),여수,10,21,(주)천일고속,프리미엄
5,11 : 50,센트럴시티(서울),여수,24,28,금호고속(주),우등
6,13 : 30,센트럴시티(서울),여수,12,21,금호고속(주),프리미엄
7,14 : 20,센트럴시티(서울),여수,24,28,금호고속(주),우등
8,15 : 10,센트럴시티(서울),여수,25,28,(주)천일고속,우등
9,15 : 40,센트럴시티(서울),여수,20,21,(주)천일고속,프리미엄
10,17 : 05,센트럴시티(서울),여수,44,45,금호고속(주),고속
11,17 : 40,센트럴시티(서울),여수,14,21,금호고속(주),프리미엄
12,18 : 25,센트럴시티(서울),여수,28,28,(주)천일고속,우등
13,19 : 40,센트럴시티(서울),여수,26,28,(주)천일고속,우등
14,20 : 40,센트럴시티(서울),여수,14,21,(주)천일고속,프리미엄
15,24 : 00,센트럴시티(서울),여수,13,21,금호고속(주),심야프리미엄
16,06 : 40,수원,여수,17,28,금호고속(주),우등
17,11 : 40,수원,여수,21,28,(주)동양고속,우등
18,16 : 40,수원,여수,36,40,(주)경기고속,고속
19,18 : 40,수원,여수,24,28,(주)경기고속,우등
20,11 : 50,부산,여수,3,28,금호고속(주),우등
21,14 : 50,부산,여수,21,28,(주)천일고속,우등
22,22 : 30,부산,여수,25,28,금호고속(주),심야우등
23,07 : 30,서부산(사상),여수,7,28,금호고속(주),우등
24,09 : 25,서부산(사상),여수,5,28,금호고속(주),우등
25,09 : 51,서부산(사상),여수,13,28,금호고속(주),우등
26,10 : 50,서부산(사상),여수,11,28,금호고속(주),우등
27,11 : 51,서부산(사상),여수,26,28,금호고속(주),우등
28,13 : 00,서부산(사상),여수,6,28,금호고속(주),우등
29,14 : 25,서부산(사상),여수,20,28,금호고속(주),우등
30,15 : 45,서부산(사상),여수,24,28,금호고속(주),우등
31,16 : 45,서부산(사상),여수,21,28,금호고속(주),우등
32,17 : 30,서부산(사상),여수,22,28,금호고속(주),우등
33,19 : 05,서부산(사상),여수,23,28,금호고속(주),우등
34,20 : 30,서부산(사상),여수,24,28,금호고속(주),우등
35,08 : 30,인천,여수,16,28,금호고속(주),우등
36,14 : 20,인천,여수,25,28,(주)천일고속,우등
